lat,lon,precip
-6,-38,452
-6,-37,299
-6,-36,876
-6,-35,2105
-6,-34,1069
-6,-33,997
-6,-32,1120
-6,-31,988
-6,-30,936
-6,-29,936
-6,-28,1005
-6,-27,937
-6,-26,877
-6,-25,728
-6,-24,699
-6,-23,589
-6,-22,537
-6,-21,507
-6,-20,457
-6,-19,413
-6,-18,363
-6,-17,348
-6,-16,305
-6,-15,297
-6,-14,279
-6,-13,249
-6,-12,232
-6,-11,233
-6,-10,202
-6,-9,231
-6,-8,253
-6,-7,243
-6,-6,189
-6,-5,178
-6,-4,154
-6,-3,136
-6,-2,150
-6,-1,136
-6,0,126
-6,1,143
-6,2,134
-6,3,168
-6,4,182
-6,5,217
-6,6,184
-6,7,201
-6,8,259
-6,9,284
-6,10,454
-6,11,745
-6,12,1663
-6,13,1906
-6,14,2424
-6,15,2610
-6,16,1773
-6,17,2426
-6,18,2456
-6,19,1875
-6,20,1624
-6,21,2237
-6,22,1841
-6,23,1835
-6,24,2347
-6,25,2056
-6,26,1788
-6,27,1652
-6,28,1368
-6,29,459
-6,30,2135
-6,31,909
-6,32,1052
-6,33,832
-6,34,760
-6,35,527
-6,36,544
-6,37,1336
-6,38,1941
-6,39,1889
-6,40,1164
-6,41,730
-6,42,544
-6,43,394
-6,44,467
-6,45,595
-6,46,771
-6,47,812
-6,48,986
-6,49,1407
-6,50,1487
-6,51,1572
-6,52,1638
-6,53,1752
-6,54,1697
-6,55,1618
-6,56,1617
-6,57,1836
-6,58,1972
-6,59,1779
-6,60,1742
-6,61,1994
-6,62,1896
-6,63,1734
-6,64,1930
-6,65,1903
-6,66,1994
-6,67,2054
-6,68,2150
-6,69,2323
-6,70,2110
-6,71,2080
-6,72,2037
-6,73,2159
-6,74,2022
-6,75,2116
-6,76,2133
-6,77,2146
-6,78,2304
-6,79,2461
-6,80,2451
-6,81,2913
-6,82,3071
-6,83,3189
-6,84,3012
-6,85,3002
-6,86,3153
-6,87,3149
-6,88,2879
-6,89,2966
-6,90,2912
-6,91,3250
-6,92,3251
-6,93,3140
-6,94,3307
-6,95,2897
-6,96,2843
-6,97,2774
-6,98,2725
-6,99,2764
-6,100,3225
-6,101,3970
-6,102,3071
-6,103,7777
-6,104,1798
-6,105,1757
-6,106,3664
-6,107,4444
-6,108,2335
-6,109,2034
-6,110,2413
-6,111,1971
-6,112,2080
-6,113,1960
-6,114,1993
-6,115,1504
-6,116,1641
-6,117,1409
-6,118,1349
-6,119,432
-6,120,1306
-6,121,1684
-6,122,1120
-6,123,2264
-6,124,1678
-6,125,1580
-6,126,1448
-6,127,1796
-6,128,1465
-6,129,1536
-6,130,1589
-6,131,1484
-6,132,1988
-6,133,2129
-6,134,4192
-6,135,2291
-6,136,2746
-6,137,4144
-6,138,3406
-6,139,4865
-6,140,10287
-6,141,3540
-6,142,10891
-6,143,7957
-6,144,2950
-6,145,11530
-6,146,16879
-6,147,342
-6,148,4121
-6,149,3661
-6,150,5220
-6,151,1445
-6,152,5623
-6,153,3585
-6,154,1835
-6,155,5705
-6,156,8114
-6,157,4346
-6,158,3959
-6,159,4069
-6,160,3882
-6,161,3811
-6,162,3960
-6,163,3499
-6,164,3325
-6,165,3423
-6,166,3467
-6,167,3553
-6,168,3423
-6,169,3079
-6,170,3333
-6,171,3587
-6,172,3428
-6,173,3105
-6,174,2935
-6,175,2943
-6,176,2791
-6,177,2908
-6,178,2782
-6,179,2765
-7,-180,2758
-7,-179,3080
-7,-178,3289
-7,-177,3329
-7,-176,3093
-7,-175,2786
-7,-174,2598
-7,-173,2695
-7,-172,3067
-7,-171,2647
-7,-170,2642
-7,-169,3009
-7,-168,2900
-7,-167,3086
-7,-166,3037
-7,-165,2919
-7,-164,2742
-7,-163,2653
-7,-162,2718
-7,-161,2690
-7,-160,2521
-7,-159,2668
-7,-158,2476
-7,-157,2354
-7,-156,2249
-7,-155,2084
-7,-154,2065
-7,-153,2056
-7,-152,2003
-7,-151,1600
-7,-150,1389
-7,-149,1280
-7,-148,1398
-7,-147,1207
-7,-146,1064
-7,-145,1031
-7,-144,1226
-7,-143,858
-7,-142,810
-7,-141,770
-7,-140,854
-7,-139,791
-7,-138,727
-7,-137,792
-7,-136,633
-7,-135,648
-7,-134,612
-7,-133,586
-7,-132,591
-7,-131,597
-7,-130,514
-7,-129,552
-7,-128,636
-7,-127,552
-7,-126,503
-7,-125,517
-7,-124,561
-7,-123,643
-7,-122,561
-7,-121,541
-7,-120,541
-7,-119,433
-7,-118,387
-7,-117,353
-7,-116,422
-7,-115,555
-7,-114,459
-7,-113,418
-7,-112,550
-7,-111,593
-7,-110,485
-7,-109,519
-7,-108,433
-7,-107,421
-7,-106,388
-7,-105,464
-7,-104,490
-7,-103,412
-7,-102,439
-7,-101,473
-7,-100,474
-7,-99,485
-7,-98,568
-7,-97,761
-7,-96,997
-7,-95,774
-7,-94,688
-7,-93,674
-7,-92,696
-7,-91,674
-7,-90,650
-7,-89,500
-7,-88,496
-7,-87,510
-7,-86,417
-7,-85,313
-7,-84,224
-7,-83,192
-7,-82,154
-7,-81,116
-7,-80,53
-7,-79,2925
-7,-78,1163
-7,-77,1612
-7,-76,2699
-7,-75,1677
-7,-74,2143
-7,-73,2318
-7,-72,2757
-7,-71,2663
-7,-70,3261
-7,-69,2896
-7,-68,2865
-7,-67,3455
-7,-66,3395
-7,-65,2987
-7,-64,3698
-7,-63,4057
-7,-62,3850
-7,-61,3266
-7,-60,3268
-7,-59,3264
-7,-58,2753
-7,-57,2700
-7,-56,2197
-7,-55,2391
-7,-54,2071
-7,-53,2215
-7,-52,1806
-7,-51,1898
-7,-50,1952
-7,-49,1580
-7,-48,1667
-7,-47,1402
-7,-46,1542
-7,-45,1402
-7,-44,1004
-7,-43,1153
-7,-42,1115
-7,-41,395
-7,-40,310
-7,-39,503
-7,-38,209
-7,-37,177
-7,-36,1025
-7,-35,2145
-7,-34,883
-7,-33,832
-7,-32,777
-7,-31,813
-7,-30,693
-7,-29,584
-7,-28,563
-7,-27,580
-7,-26,492
-7,-25,475
-7,-24,480
-7,-23,483
-7,-22,408
-7,-21,397
-7,-20,361
-7,-19,331
-7,-18,337
-7,-17,328
-7,-16,311
-7,-15,302
-7,-14,303
-7,-13,237
-7,-12,233
-7,-11,223
-7,-10,253
-7,-9,195
-7,-8,185
-7,-7,179
-7,-6,176
-7,-5,150
-7,-4,145
-7,-3,129
-7,-2,114
-7,-1,101
-7,0,91
-7,1,79
-7,2,104
-7,3,106
-7,4,104
-7,5,114
-7,6,124
-7,7,121
-7,8,127
-7,9,158
-7,10,237
-7,11,648
-7,12,783
-7,13,3407
-7,14,2445
-7,15,2304
-7,16,2299
-7,17,2540
-7,18,2077
-7,19,1800
-7,20,1956
-7,21,1623
-7,22,1731
-7,23,1832
-7,24,1397
-7,25,1392
-7,26,1165
-7,27,1619
-7,28,1520
-7,29,472
-7,30,485
-7,31,504
-7,32,662
-7,33,848
-7,34,849
-7,35,1650
-7,36,1472
-7,37,1388
-7,38,583
-7,39,965
-7,40,1258
-7,41,976
-7,42,636
-7,43,527
-7,44,606
-7,45,643
-7,46,801
-7,47,1062
-7,48,1186
-7,49,1558
-7,50,1685
-7,51,1610
-7,52,1649
-7,53,1681
-7,54,1717
-7,55,1742
-7,56,2208
-7,57,2236
-7,58,2267
-7,59,2170
-7,60,2219
-7,61,2397
-7,62,2482
-7,63,2349
-7,64,2189
-7,65,2174
-7,66,2072
-7,67,2073
-7,68,2216
-7,69,2416
-7,70,2273
-7,71,2296
-7,72,2431
-7,73,2201
-7,74,2403
-7,75,2201
-7,76,2033
-7,77,2236
-7,78,2262
-7,79,2166
-7,80,2317
-7,81,2342
-7,82,2730
-7,83,2828
-7,84,2804
-7,85,2950
-7,86,3006
-7,87,3191
-7,88,3369
-7,89,3511
-7,90,3318
-7,91,3587
-7,92,3735
-7,93,3344
-7,94,3251
-7,95,2686
-7,96,2817
-7,97,2992
-7,98,2927
-7,99,3022
-7,100,2809
-7,101,2793
-7,102,3465
-7,103,2965
-7,104,3822
-7,105,5076
-7,106,9049
-7,107,7859
-7,108,4070
-7,109,668
-7,110,997
-7,111,3284
-7,112,4049
-7,113,4362
-7,114,1984
-7,115,1813
-7,116,1471
-7,117,1151
-7,118,1441
-7,119,1517
-7,120,1354
-7,121,926
-7,122,1280
-7,123,1576
-7,124,1702
-7,125,1170
-7,126,1962
-7,127,1155
-7,128,1182
-7,129,1470
-7,130,1419
-7,131,1689
-7,132,1506
-7,133,1696
-7,134,1470
-7,135,1579
-7,136,2339
-7,137,3285
-7,138,4106
-7,139,4161
-7,140,3944
-7,141,4048
-7,142,5320
-7,143,6843
-7,144,13192
-7,145,6946
-7,146,80
-7,147,650
-7,148,7506
-7,149,6667
-7,150,7132
-7,151,5024
-7,152,3739
-7,153,3093
-7,154,5079
-7,155,1470
-7,156,1955
-7,157,2307
-7,158,4487
-7,159,5099
-7,160,5055
-7,161,4168
-7,162,4133
-7,163,3598
-7,164,3505
-7,165,3621
-7,166,3644
-7,167,3722
-7,168,3663
-7,169,3457
-7,170,3495
-7,171,3599
-7,172,3531
-7,173,3446
-7,174,3305
-7,175,3251
-7,176,3176
-7,177,3077
-7,178,2961
-7,179,2962
-8,-180,3621
-8,-179,3203
-8,-178,3292
-8,-177,3017
-8,-176,3177
-8,-175,2770
-8,-174,2808
-8,-173,3076
-8,-172,3001
-8,-171,3126
-8,-170,3057
-8,-169,3074
-8,-168,3135
-8,-167,2859
-8,-166,2908
-8,-165,2813
-8,-164,3055
-8,-163,3037
-8,-162,2919
-8,-161,2929
-8,-160,2742
-8,-159,2734
-8,-158,2691
-8,-157,2818
-8,-156,2943
-8,-155,3040
-8,-154,2596
-8,-153,2305
-8,-152,2096
-8,-151,1691
-8,-150,1546
-8,-149,1530
-8,-148,1430
-8,-147,1439
-8,-146,1418
-8,-145,1332
-8,-144,1183
-8,-143,1020
-8,-142,783
-8,-141,831
-8,-140,847
-8,-139,715
-8,-138,696
-8,-137,660
-8,-136,602
-8,-135,599
-8,-134,513
-8,-133,482
-8,-132,436
-8,-131,463
-8,-130,422
-8,-129,536
-8,-128,460
-8,-127,386
-8,-126,378
-8,-125,374
-8,-124,358
-8,-123,402
-8,-122,387
-8,-121,507
-8,-120,315
-8,-119,313
-8,-118,305
-8,-117,280
-8,-116,281
-8,-115,260
-8,-114,269
-8,-113,395
-8,-112,284
-8,-111,222
-8,-110,235
-8,-109,237
-8,-108,248
-8,-107,270
-8,-106,288
-8,-105,298
-8,-104,301
-8,-103,287
-8,-102,333
-8,-101,364
-8,-100,414
-8,-99,398
-8,-98,389
-8,-97,375
-8,-96,457
-8,-95,507
-8,-94,492
-8,-93,469
-8,-92,439
-8,-91,429
-8,-90,541
-8,-89,476
-8,-88,459
-8,-87,381
-8,-86,356
-8,-85,298
-8,-84,260
-8,-83,205
-8,-82,156
-8,-81,89
-8,-80,254
-8,-79,622
-8,-78,1287
-8,-77,67
-8,-76,2358
-8,-75,2310
-8,-74,2303
-8,-73,2724
-8,-72,2490
-8,-71,2214
-8,-70,2728
-8,-69,3004
-8,-68,3355
-8,-67,3099
-8,-66,3422
-8,-65,4334
-8,-64,4178
-8,-63,4069
-8,-62,3307
-8,-61,3836
-8,-60,3584
-8,-59,3091
-8,-58,2909
-8,-57,3270
-8,-56,2850
-8,-55,2880
-8,-54,1896
-8,-53,2272
-8,-52,1766
-8,-51,1887
-8,-50,2127
-8,-49,1951
-8,-48,2089
-8,-47,1634
-8,-46,1163
-8,-45,843
-8,-44,642
-8,-43,808
-8,-42,645
-8,-41,592
-8,-40,343
-8,-39,279
-8,-38,255
-8,-37,355
-8,-36,1055
-8,-35,1584
-8,-34,610
-8,-33,554
-8,-32,507
-8,-31,552
-8,-30,537
-8,-29,482
-8,-28,469
-8,-27,419
-8,-26,373
-8,-25,323
-8,-24,309
-8,-23,297
-8,-22,309
-8,-21,317
-8,-20,308
-8,-19,277
-8,-18,246
-8,-17,276
-8,-16,253
-8,-15,238
-8,-14,261
-8,-13,282
-8,-12,250
-8,-11,230
-8,-10,221
-8,-9,219
-8,-8,212
-8,-7,198
-8,-6,188
-8,-5,175
-8,-4,173
-8,-3,170
-8,-2,158
-8,-1,140
-8,0,124
-8,1,118
-8,2,101
-8,3,93
-8,4,107
-8,5,85
-8,6,87
-8,7,81
-8,8,127
-8,9,133
-8,10,159
-8,11,304
-8,12,644
-8,13,938
-8,14,2500
-8,15,2201
-8,16,2068
-8,17,2860
-8,18,2418
-8,19,1817
-8,20,1929
-8,21,1665
-8,22,1544
-8,23,1787
-8,24,1645
-8,25,1503
-8,26,2213
-8,27,1075
-8,28,2099
-8,29,2084
-8,30,569
-8,31,2902
-8,32,262
-8,33,1291
-8,34,2394
-8,35,1552
-8,36,345
-8,37,1538
-8,38,944
-8,39,905
-8,40,1073
-8,41,1033
-8,42,850
-8,43,807
-8,44,717
-8,45,826
-8,46,918
-8,47,1281
-8,48,1454
-8,49,1737
-8,50,1719
-8,51,1591
-8,52,1728
-8,53,1851
-8,54,2023
-8,55,2094
-8,56,2260
-8,57,2596
-8,58,2381
-8,59,2269
-8,60,2361
-8,61,2679
-8,62,2712
-8,63,2574
-8,64,2204
-8,65,2107
-8,66,2056
-8,67,2250
-8,68,2412
-8,69,2317
-8,70,2357
-8,71,2223
-8,72,2140
-8,73,2245
-8,74,2562
-8,75,2465
-8,76,2227
-8,77,2083
-8,78,2128
-8,79,1965
-8,80,2119
-8,81,2144
-8,82,2295
-8,83,2295
-8,84,2412
-8,85,2493
-8,86,2751
-8,87,3056
-8,88,3475
-8,89,3418
-8,90,3323
-8,91,3411
-8,92,3448
-8,93,3339
-8,94,3413
-8,95,3163
-8,96,3249
-8,97,3113
-8,98,3212
-8,99,3216
-8,100,3072
-8,101,3011
-8,102,3054
-8,103,2629
-8,104,3177
-8,105,3094
-8,106,4632
-8,107,2624
-8,108,3344
-8,109,3540
-8,110,1786
-8,111,6900
-8,112,12167
-8,113,4694
-8,114,4109
-8,115,3288
-8,116,2590
-8,117,795
-8,118,475
-8,119,1637
-8,120,476
-8,121,784
-8,122,929
-8,123,738
-8,124,1574
-8,125,435
-8,126,907
-8,127,1370
-8,128,859
-8,129,1173
-8,130,1143
-8,131,1511
-8,132,1309
-8,133,1328
-8,134,1680
-8,135,1766
-8,136,1902
-8,137,2124
-8,138,2942
-8,139,2715
-8,140,3406
-8,141,3304
-8,142,2883
-8,143,4759
-8,144,5830
-8,145,3936
-8,146,478
-8,147,1502
-8,148,9704
-8,149,3343
-8,150,4184
-8,151,4654
-8,152,4592
-8,153,3704
-8,154,3479
-8,155,3954
-8,156,3550
-8,157,3488
-8,158,3008
-8,159,3771
-8,160,3902
-8,161,5841
-8,162,4839
-8,163,3281
-8,164,3774
-8,165,3466
-8,166,3434
-8,167,3372
-8,168,3382
-8,169,3302
-8,170,3553
-8,171,3947
-8,172,3911
-8,173,3839
-8,174,3701
-8,175,3769
-8,176,3542
-8,177,3368
-8,178,3259
-8,179,3196
-9,-180,3455
-9,-179,3455
-9,-178,3457
-9,-177,3324
-9,-176,3521
-9,-175,3270
-9,-174,2959
-9,-173,3177
-9,-172,3056
-9,-171,3040
-9,-170,3165
-9,-169,3163
-9,-168,3188
-9,-167,2878
-9,-166,2868
-9,-165,2891
-9,-164,2707
-9,-163,2907
-9,-162,3191
-9,-161,3220
-9,-160,3089
-9,-159,2891
-9,-158,2801
-9,-157,2673
-9,-156,2747
-9,-155,3005
-9,-154,3616
-9,-153,2854
-9,-152,2415
-9,-151,2033
-9,-150,1993
-9,-149,1828
-9,-148,1663
-9,-147,1600
-9,-146,1478
-9,-145,1490
-9,-144,1993
-9,-143,1347
-9,-142,1200
-9,-141,949
-9,-140,948
-9,-139,1097
-9,-138,882
-9,-137,757
-9,-136,556
-9,-135,538
-9,-134,469
-9,-133,411
-9,-132,438
-9,-131,408
-9,-130,381
-9,-129,317
-9,-128,302
-9,-127,320
-9,-126,323
-9,-125,309
-9,-124,299
-9,-123,273
-9,-122,263
-9,-121,238
-9,-120,240
-9,-119,214
-9,-118,229
-9,-117,243
-9,-116,210
-9,-115,202
-9,-114,168
-9,-113,160
-9,-112,199
-9,-111,208
-9,-110,178
-9,-109,184
-9,-108,203
-9,-107,208
-9,-106,229
-9,-105,237
-9,-104,259
-9,-103,319
-9,-102,323
-9,-101,324
-9,-100,327
-9,-99,343
-9,-98,381
-9,-97,379
-9,-96,387
-9,-95,378
-9,-94,357
-9,-93,333
-9,-92,384
-9,-91,388
-9,-90,387
-9,-89,426
-9,-88,355
-9,-87,342
-9,-86,317
-9,-85,300
-9,-84,260
-9,-83,235
-9,-82,176
-9,-81,196
-9,-80,23
-9,-79,221
-9,-78,1650
-9,-77,3358
-9,-76,1925
-9,-75,3091
-9,-74,2153
-9,-73,1953
-9,-72,2121
-9,-71,2426
-9,-70,2319
-9,-69,2393
-9,-68,3029
-9,-67,2566
-9,-66,2806
-9,-65,3737
-9,-64,3810
-9,-63,3281
-9,-62,3317
-9,-61,2682
-9,-60,2843
-9,-59,3444
-9,-58,3707
-9,-57,4084
-9,-56,3327
-9,-55,2410
-9,-54,2495
-9,-53,3221
-9,-52,2558
-9,-51,2140
-9,-50,1831
-9,-49,2122
-9,-48,2126
-9,-47,1925
-9,-46,1908
-9,-45,1280
-9,-44,734
-9,-43,710
-9,-42,551
-9,-41,408
-9,-40,325
-9,-39,200
-9,-38,279
-9,-37,268
-9,-36,2120
-9,-35,1140
-9,-34,546
-9,-33,401
-9,-32,355
-9,-31,351
-9,-30,394
-9,-29,368
-9,-28,350
-9,-27,322
-9,-26,316
-9,-25,289
-9,-24,285
-9,-23,275
-9,-22,253
-9,-21,275
-9,-20,272
-9,-19,269
-9,-18,251
-9,-17,250
-9,-16,265
-9,-15,258
-9,-14,263
-9,-13,255
-9,-12,263
-9,-11,266
-9,-10,240
-9,-9,266
-9,-8,276
-9,-7,244
-9,-6,229
-9,-5,217
-9,-4,202
-9,-3,195
-9,-2,183
-9,-1,173
-9,0,164
-9,1,138
-9,2,133
-9,3,114
-9,4,97
-9,5,113
-9,6,80
-9,7,85
-9,8,78
-9,9,82
-9,10,100
-9,11,163
-9,12,414
-9,13,1383
-9,14,1511
-9,15,2318
-9,16,2167
-9,17,1393
-9,18,2224
-9,19,1967
-9,20,2097
-9,21,1949
-9,22,1586
-9,23,1974
-9,24,1875
-9,25,2776
-9,26,1966
-9,27,1497
-9,28,1070
-9,29,1417
-9,30,2015
-9,31,1894
-9,32,1029
-9,33,3224
-9,34,2755
-9,35,1203
-9,36,4942
-9,37,921
-9,38,931
-9,39,1359
-9,40,1248
-9,41,1284
-9,42,1002
-9,43,943
-9,44,825
-9,45,933
-9,46,900
-9,47,1023
-9,48,1435
-9,49,1468
-9,50,1990
-9,51,2080
-9,52,2211
-9,53,2215
-9,54,2328
-9,55,2398
-9,56,2502
-9,57,2425
-9,58,2251
-9,59,2248
-9,60,2311
-9,61,2359
-9,62,2442
-9,63,2521
-9,64,2216
-9,65,2174
-9,66,2195
-9,67,2248
-9,68,2331
-9,69,2301
-9,70,2103
-9,71,2282
-9,72,2283
-9,73,2217
-9,74,2135
-9,75,2101
-9,76,2176
-9,77,2053
-9,78,1979
-9,79,1829
-9,80,1879
-9,81,1953
-9,82,1919
-9,83,2191
-9,84,2173
-9,85,2446
-9,86,2998
-9,87,2833
-9,88,2749
-9,89,3198
-9,90,3265
-9,91,3459
-9,92,3490
-9,93,3370
-9,94,2950
-9,95,3530
-9,96,3733
-9,97,3450
-9,98,3342
-9,99,3819
-9,100,3275
-9,101,2986
-9,102,2455
-9,103,3251
-9,104,3136
-9,105,3075
-9,106,2426
-9,107,2039
-9,108,2349
-9,109,1856
-9,110,2692
-9,111,3683
-9,112,4434
-9,113,4010
-9,114,3824
-9,115,1036
-9,116,911
-9,117,1745
-9,118,604
-9,119,398
-9,120,100
-9,121,675
-9,122,428
-9,123,786
-9,124,476
-9,125,2694
-9,126,562
-9,127,990
-9,128,896
-9,129,1054
-9,130,1134
-9,131,1122
-9,132,1069
-9,133,1073
-9,134,1248
-9,135,1313
-9,136,1114
-9,137,1606
-9,138,2398
-9,139,1777
-9,140,2054
-9,141,1544
-9,142,1837
-9,143,4350
-9,144,1758
-9,145,1682
-9,146,4691
-9,147,1591
-9,148,2753
-9,149,2469
-9,150,3301
-9,151,5013
-9,152,3151
-9,153,3544
-9,154,3328
-9,155,3289
-9,156,4131
-9,157,4140
-9,158,3882
-9,159,4314
-9,160,1242
-9,161,8291
-9,162,5924
-9,163,4010
-9,164,3660
-9,165,3798
-9,166,3816
-9,167,3475
-9,168,3467
-9,169,3715
-9,170,3432
-9,171,3271
-9,172,3381
-9,173,3243
-9,174,3549
-9,175,3760
-9,176,3729
-9,177,3755
-9,178,3508
-9,179,3595
-10,-180,3540
-10,-179,3393
-10,-178,3560
-10,-177,3479
-10,-176,3478
-10,-175,3348
-10,-174,3066
-10,-173,3283
-10,-172,3169
-10,-171,3287
-10,-170,3112
-10,-169,3135
-10,-168,3493
-10,-167,3119
-10,-166,2948
-10,-165,2857
-10,-164,2803
-10,-163,3129
-10,-162,3039
-10,-161,3245
-10,-160,3315
-10,-159,3326
-10,-158,3142
-10,-157,2786
-10,-156,2783
-10,-155,2686
-10,-154,3357
-10,-153,3404
-10,-152,2914
-10,-151,2572
-10,-150,2204
-10,-149,2188
-10,-148,1831
-10,-147,1864
-10,-146,1508
-10,-145,1441
-10,-144,1669
-10,-143,1448
-10,-142,1303
-10,-141,1221
-10,-140,855
-10,-139,784
-10,-138,882
-10,-137,770
-10,-136,680
-10,-135,546
-10,-134,527
-10,-133,450
-10,-132,416
-10,-131,368
-10,-130,330
-10,-129,272
-10,-128,275
-10,-127,266
-10,-126,327
-10,-125,287
-10,-124,264
-10,-123,239
-10,-122,215
-10,-121,204
-10,-120,217
-10,-119,186
-10,-118,188
-10,-117,181
-10,-116,185
-10,-115,159
-10,-114,174
-10,-113,148
-10,-112,161
-10,-111,177
-10,-110,193
-10,-109,210
-10,-108,214
-10,-107,206
-10,-106,225
-10,-105,227
-10,-104,247
-10,-103,248
-10,-102,273
-10,-101,318
-10,-100,338
-10,-99,316
-10,-98,320
-10,-97,344
-10,-96,335
-10,-95,346
-10,-94,358
-10,-93,332
-10,-92,345
-10,-91,352
-10,-90,386
-10,-89,333
-10,-88,335
-10,-87,324
-10,-86,320
-10,-85,299
-10,-84,281
-10,-83,255
-10,-82,224
-10,-81,160
-10,-80,116
-10,-79,285
-10,-78,2656
-10,-77,411
-10,-76,1291
-10,-75,5706
-10,-74,2846
-10,-73,1446
-10,-72,2153
-10,-71,2579
-10,-70,2284
-10,-69,2244
-10,-68,2431
-10,-67,2434
-10,-66,2415
-10,-65,2818
-10,-64,3615
-10,-63,3482
-10,-62,2776
-10,-61,2632
-10,-60,2533
-10,-59,2711
-10,-58,3603
-10,-57,3065
-10,-56,3857
-10,-55,2919
-10,-54,2324
-10,-53,2309
-10,-52,1918
-10,-51,1773
-10,-50,1972
-10,-49,1776
-10,-48,1731
-10,-47,1870
-10,-46,1035
-10,-45,984
-10,-44,689
-10,-43,913
-10,-42,347
-10,-41,505
-10,-40,184
-10,-39,132
-10,-38,246
-10,-37,586
-10,-36,1275
-10,-35,258
-10,-34,326
-10,-33,257
-10,-32,269
-10,-31,266
-10,-30,277
-10,-29,252
-10,-28,251
-10,-27,237
-10,-26,255
-10,-25,247
-10,-24,250
-10,-23,300
-10,-22,344
-10,-21,283
-10,-20,270
-10,-19,264
-10,-18,302
-10,-17,300
-10,-16,304
-10,-15,263
-10,-14,255
-10,-13,258
-10,-12,256
-10,-11,275
-10,-10,277
-10,-9,256
-10,-8,256
-10,-7,256
-10,-6,270
-10,-5,246
-10,-4,224
-10,-3,198
-10,-2,182
-10,-1,174
-10,0,162
-10,1,152
-10,2,134
-10,3,121
-10,4,109
-10,5,80
-10,6,100
-10,7,78
-10,8,79
-10,9,73
-10,10,81
-10,11,150
-10,12,451
-10,13,832
-10,14,944
-10,15,1763
-10,16,1209
-10,17,2209
-10,18,1096
-10,19,2166
-10,20,1602
-10,21,1838
-10,22,2355
-10,23,1827
-10,24,1551
-10,25,1910
-10,26,1990
-10,27,1103
-10,28,559
-10,29,1516
-10,30,1943
-10,31,1653
-10,32,2319
-10,33,1532
-10,34,89
-10,35,999
-10,36,885
-10,37,1454
-10,38,966
-10,39,1555
-10,40,1619
-10,41,1747
-10,42,1154
-10,43,950
-10,44,1257
-10,45,978
-10,46,827
-10,47,1058
-10,48,1464
-10,49,1915
-10,50,2158
-10,51,1951
-10,52,2196
-10,53,1942
-10,54,2186
-10,55,2307
-10,56,2218
-10,57,2280
-10,58,2321
-10,59,2326
-10,60,2538
-10,61,2198
-10,62,2195
-10,63,2303
-10,64,2087
-10,65,2087
-10,66,2118
-10,67,2102
-10,68,2520
-10,69,2474
-10,70,2306
-10,71,2461
-10,72,1966
-10,73,2010
-10,74,1987
-10,75,2096
-10,76,1958
-10,77,1960
-10,78,1892
-10,79,1785
-10,80,1691
-10,81,1758
-10,82,1723
-10,83,1854
-10,84,1928
-10,85,2016
-10,86,2369
-10,87,2519
-10,88,2576
-10,89,2692
-10,90,2769
-10,91,3037
-10,92,2935
-10,93,2995
-10,94,2927
-10,95,2960
-10,96,3128
-10,97,3333
-10,98,3401
-10,99,3438
-10,100,3528
-10,101,3106
-10,102,2701
-10,103,2759
-10,104,2819
-10,105,2695
-10,106,2545
-10,107,2234
-10,108,2334
-10,109,2095
-10,110,1784
-10,111,1797
-10,112,1491
-10,113,1165
-10,114,1265
-10,115,1537
-10,116,1571
-10,117,1908
-10,118,1235
-10,119,774
-10,120,3544
-10,121,1113
-10,122,520
-10,123,818
-10,124,1727
-10,125,1525
-10,126,1152
-10,127,784
-10,128,646
-10,129,860
-10,130,944
-10,131,836
-10,132,1020
-10,133,929
-10,134,1146
-10,135,1293
-10,136,1223
-10,137,1063
-10,138,1273
-10,139,1474
-10,140,1722
-10,141,2084
-10,142,2108
-10,143,1667
-10,144,1116
-10,145,1621
-10,146,2117
-10,147,1052
-10,148,1122
-10,149,5706
-10,150,1428
-10,151,3494
-10,152,2877
-10,153,2950
-10,154,3187
-10,155,3473
-10,156,3579
-10,157,3468
-10,158,2876
-10,159,2028
-10,160,5711
-10,161,3206
-10,162,3616
-10,163,3525
-10,164,3139
-10,165,3370
-10,166,3440
-10,167,3589
-10,168,3575
-10,169,3907
-10,170,3480
-10,171,3427
-10,172,3394
-10,173,3174
-10,174,3120
-10,175,3313
-10,176,3380
-10,177,3435
-10,178,3404
-10,179,3511
-11,-180,3087
-11,-179,3365
-11,-178,3324
-11,-177,3063
-11,-176,3259
-11,-175,3222
-11,-174,3281
-11,-173,3157
-11,-172,3513
-11,-171,3311
-11,-170,3197
-11,-169,3182
-11,-168,3339
-11,-167,3162
-11,-166,3262
-11,-165,3300
-11,-164,3087
-11,-163,2898
-11,-162,2905
-11,-161,3375
-11,-160,3358
-11,-159,3183
-11,-158,3319
-11,-157,2954
-11,-156,2782
-11,-155,2776
-11,-154,3020
-11,-153,2858
-11,-152,2659
-11,-151,2589
-11,-150,2465
-11,-149,2325
-11,-148,2106
-11,-147,2046
-11,-146,1694
-11,-145,1504
-11,-144,1345
-11,-143,1508
-11,-142,1616
-11,-141,1363
-11,-140,1294
-11,-139,1030
-11,-138,1118
-11,-137,906
-11,-136,763
-11,-135,671
-11,-134,638
-11,-133,503
-11,-132,442
-11,-131,376
-11,-130,364
-11,-129,333
-11,-128,298
-11,-127,277
-11,-126,293
-11,-125,256
-11,-124,285
-11,-123,215
-11,-122,189
-11,-121,163
-11,-120,157
-11,-119,158
-11,-118,152
-11,-117,141
-11,-116,141
-11,-115,136
-11,-114,137
